latitude,longitude,frp
-35.2,150.541,30.8
-34.378,150.371,30.8
-34.645,150.34,30.8
-34.815,150.075,30.8
-36.246,149.958,30.8
-27.485,149.846,30.8
-37.428,149.716,30.8
-37.179,149.611,30.8
-36.043,149.542,30.8
-36.77,149.482,30.8
-36.159,149.419,30.8
-37.308,149.402,30.8
-37.191,149.281,30.8
-37.724,149.21,30.8
-37.332,149.125,30.8
-37.307,149.068,30.8
-37.344,149.049,30.8
-37.648,149.024,30.8
-37.691,148.943,30.8
-35.577,148.882,30.8
-35.553,148.447,30.8
-36.961,148.269,30.8
-36.62,148.095,30.8
-35.786,148.056,30.8
-41.727,148.054,30.8
-37.515,147.5,30.8
-36.98,147.355,30.8
-19.471,145.61,30.8
-16.642,145.161,30.8
-18.918,143.87,30.8
-16.329,137.731,30.8
-32.422,123.594,30.8
-30.785,123.354,30.8
-32.68,150.933,30.9
-34.667,150.313,30.9
-32.545,150.21,30.9
-34.938,150.112,30.9
-35.328,150.038,30.9
-35.819,150.031,30.9
-36.285,149.991,30.9
-34.944,149.977,30.9
-35.268,149.965,30.9
-35.709,149.92,30.9
-35.94,149.896,30.9
-35.616,149.869,30.9
-36.027,149.515,30.9
-36.744,149.41,30.9
-37.232,149.295,30.9
-37.428,149.29,30.9
-37.324,149.17,30.9
-37.351,149.121,30.9
-37.355,149.105,30.9
-37.293,149.04,30.9
-37.577,148.91,30.9
-37.393,148.904,30.9
-37.626,148.783,30.9
-35.824,148.672,30.9
-35.542,148.509,30.9
-35.474,148.461,30.9
-36.373,148.271,30.9
-35.932,148.189,30.9
-36.962,148.158,30.9
-35.485,148.058,30.9
-36.567,147.916,30.9
-36.383,147.81,30.9
-35.332,147.808,30.9
-36.399,147.659,30.9
-36.144,147.605,30.9
-37.624,147.55,30.9
-36.809,146.813,30.9
-36.744,146.723,30.9
-24.65,146.635,30.9
-14.707,143.032,30.9
-18.177,142.959,30.9
-38.052,141.822,30.9
-17.604,138.225,30.9
-32.37,123.577,30.9
-32.046,121.648,30.9
-32.413,121.303,30.9
-31.647,119.755,30.9
-31.555,151.463,31
-32.678,150.944,31
-34.381,150.384,31
-34.687,150.272,31
-32.526,150.261,31
-34.324,150.084,31
-32.732,150.053,31
-37.077,149.758,31
-37.445,149.66,31
-37.244,149.59,31
-37.351,149.524,31
-36.185,149.403,31
-37.503,149.397,31
-37.424,149.308,31
-37.22,149.108,31
-37.365,149.107,31
-37.308,149.057,31
-37.635,148.952,31
-35.561,148.903,31
-35.635,148.883,31
-37.514,148.576,31
-35.621,148.514,31
-35.462,148.455,31
-36.555,148.092,31
-36.391,147.893,31
-35.445,147.888,31
-35.268,147.869,31
-37.348,147.657,31
-21.459,147.522,31
-21.65,147.519,31
-36.959,147.318,31
-37.063,147.289,31
-36.902,146.676,31
-30.998,146.634,31
-16.946,143.977,31
-16.607,137.985,31
-17.945,137.868,31
-13.913,136.717,31
-29.009,128.363,31
-32.651,122.008,31
-31.906,121.543,31
-29.056,150.803,31.1
-30.102,150.058,31.1
-34.952,149.96,31.1
-37.422,149.731,31.1
-37.402,149.623,31.1
-37.054,149.466,31.1
-37.304,149.464,31.1
-37.028,149.375,31.1
-37.33,149.322,31.1
-37.295,149.225,31.1
-37.735,149.083,31.1
-37.589,149.014,31.1
-35.64,148.927,31.1
-35.643,148.925,31.1
-35.52,148.468,31.1
-37.136,148.404,31.1
-36.319,148.198,31.1
-37.491,148.053,31.1
-36.44,147.984,31.1
-37.283,147.912,31.1
-35.249,147.873,31.1
-36.111,147.842,31.1
-37.082,147.518,31.1
-35.914,147.509,31.1
-22.161,146.911,31.1
-36.738,146.686,31.1
-17.689,144.893,31.1
-17.86,143.989,31.1
-12.079,142.64,31.1
-38.095,141.838,31.1
-18.599,124.28,31.1
-32.403,123.597,31.1
-32.376,123.534,31.1
-32.251,123.426,31.1
-31.849,121.53,31.1
-32.677,150.933,31.2
-33.903,150.417,31.2
-32.722,150.034,31.2
-36.015,149.929,31.2
-35.852,149.748,31.2
-37.227,149.549,31.2
-37.268,149.498,31.2
-36.758,149.427,31.2
-37.055,149.423,31.2
-37.213,149.3,31.2
-37.732,149.254,31.2
-35.6,148.977,31.2
-37.731,148.975,31.2
-37.626,148.627,31.2
-35.766,148.59,31.2
-35.48,148.438,31.2
-37.419,148.383,31.2
-36.64,148.105,31.2
-36.544,148.09,31.2
-35.787,148.043,31.2
-41.629,148.037,31.2
-41.579,147.947,31.2
-36.96,146.802,31.2
-36.966,146.697,31.2
-36.659,146.586,31.2
-36.646,146.559,31.2
-19.657,144.523,31.2
-35.881,136.647,31.2
-30.863,123.471,31.2
-32.653,122.036,31.2
-32.654,121.995,31.2
-21.866,119.452,31.2
-31.399,151.747,31.3
-32.644,150.843,31.3
-31.133,150.601,31.3
-34.681,150.395,31.3
-34.688,150.324,31.3
-32.536,150.23,31.3
-35.835,149.999,31.3
-37.423,149.76,31.3
-37.073,149.589,31.3
-36.366,149.574,31.3
-37.07,149.345,31.3
-37.445,149.274,31.3
-37.383,149.269,31.3
-37.197,149.117,31.3
-37.242,149.103,31.3
-37.285,149.054,31.3
-37.321,149.045,31.3
-37.354,149.022,31.3
-35.862,148.886,31.3
-35.847,148.35,31.3
-35.793,148.338,31.3
-35.997,148.319,31.3
-35.445,148.308,31.3
-36.523,148.251,31.3
-35.412,148.111,31.3
-36.651,147.895,31.3
-36.371,147.738,31.3
-36.422,147.734,31.3
-36.327,147.695,31.3
-37.065,147.358,31.3
-22.149,146.896,31.3
-16.866,145.355,31.3
-14.908,143.073,31.3
-30.811,123.318,31.3
-32.354,123.182,31.3
-32.839,122.165,31.3
-30.094,150.096,31.4
-36.16,150.025,31.4
-37.337,149.948,31.4
-37.144,149.624,31.4
-36.393,149.604,31.4
-37.288,149.513,31.4
-37.247,149.102,31.4
-37.295,149.1,31.4
-37.662,149.018,31.4
-37.265,148.704,31.4
-35.841,148.607,31.4
-37.625,148.596,31.4
-37.041,148.127,31.4
-36.605,147.926,31.4
-36.427,147.736,31.4
-36.905,146.643,31.4
-32.264,146.16,31.4
-19.625,144.545,31.4
-28.457,129.433,31.4
-32.899,124.431,31.4
-17.943,124.403,31.4
-32.351,123.479,31.4
-32.421,123.032,31.4
-23.998,151.648,31.5
-26.522,150.678,31.5
-34.822,150.099,31.5
-36.41,150.044,31.5
-36.467,149.991,31.5
-36.07,149.786,31.5
-36.327,149.559,31.5
-37.445,149.528,31.5
-37.417,149.49,31.5
-37.487,149.274,31.5
-37.649,148.713,31.5
-35.826,148.594,31.5
-36.841,148.348,31.5
-35.615,148.218,31.5
-36.498,148.095,31.5
-37.68,148.094,31.5
-37.672,148.081,31.5
-41.737,148.041,31.5
-39.873,148.013,31.5
-36.14,147.997,31.5
-36.422,147.862,31.5
-36.004,147.791,31.5
-37.642,147.562,31.5
-37.611,147.546,31.5
-36.646,146.554,31.5
-16.754,145.145,31.5
-19.544,144.564,31.5
-35.844,137.153,31.5
-25.729,134.149,31.5
-29.072,128.3,31.5
-30.745,123.647,31.5
-32.342,123.516,31.5
-32.048,121.66,31.5
-31.86,121.52,31.5
-31.86,121.501,31.5
-32.372,121.501,31.5
-31.918,121.383,31.5
-27.028,152.604,31.6
-30.86,151.032,31.6
-29.977,151.016,31.6
-32.644,150.797,31.6
-32.58,150.398,31.6
-34.396,150.386,31.6
-34.861,150.37,31.6
-34.727,150.228,31.6
-34.716,150.203,31.6
-34.86,150.127,31.6
-36.175,150.037,31.6
-33.026,150.015,31.6
-36.327,149.931,31.6
-37.061,149.592,31.6
-35.949,149.555,31.6
-37.312,149.445,31.6
-22.832,149.426,31.6
-37.382,149.398,31.6
-36.012,149.336,31.6
-37.69,149.077,31.6
-35.884,148.892,31.6
-37.673,148.618,31.6
-37.68,148.326,31.6
-37.339,148.1,31.6
-36.508,148.05,31.6
-36.386,147.888,31.6
-36.766,147.884,31.6
-36.292,147.757,31.6
-36.428,147.732,31.6
-35.82,147.611,31.6
-37.632,147.553,31.6
-36.972,147.274,31.6
-24.597,146.699,31.6
-18.436,144.069,31.6
-16.541,137.357,31.6
-35.85,136.718,31.6
-30.839,132.745,31.6
-28.135,129.716,31.6
-31.04,123.679,31.6
-32.423,123.602,31.6
-32.35,123.542,31.6
-30.905,123.517,31.6
-32.247,123.401,31.6
-32.003,121.627,31.6
-21.029,117.712,31.6
-21.021,117.678,31.6
-30.446,151.03,31.7
-32.672,150.975,31.7
-32.565,150.613,31.7
-35.194,150.446,31.7
-34.736,150.226,31.7
-35.859,150.117,31.7
-35.778,149.836,31.7
-37.475,149.795,31.7
-37.215,149.311,31.7
-37.42,149.207,31.7
-37.648,149.185,31.7
-37.285,149.113,31.7
-37.292,149.069,31.7
-37.354,149.057,31.7
-35.545,148.964,31.7
-37.537,148.63,31.7
-35.468,148.322,31.7
-35.795,148.04,31.7
-37.272,147.924,31.7
-37.596,147.744,31.7
-37.41,147.513,31.7
-35.82,147.512,31.7
-37.101,146.989,31.7
-19.33,146.956,31.7
-36.819,146.733,31.7
-36.684,146.707,31.7
-36.718,146.705,31.7
-36.931,146.665,31.7
-18.283,143.241,31.7
-14.842,134.712,31.7
-32.39,123.571,31.7
-32.406,123.403,31.7
-31.438,151.743,31.8
-26.524,150.668,31.8
-31.137,150.6,31.8
-33.878,150.459,31.8
-25.815,150.175,31.8
-30.078,150.099,31.8
-34.33,150.003,31.8
-36.35,149.937,31.8
-35.978,149.663,31.8
-37.177,149.63,31.8
-36.411,149.6,31.8
-36.422,149.55,31.8
-36.509,149.491,31.8
-36.727,149.366,31.8
-37.4,149.362,31.8
-36.021,149.332,31.8
-37.579,149.297,31.8
-37.447,149.255,31.8
-25.412,149.222,31.8
-25.415,149.206,31.8
-37.352,149.132,31.8
-37.356,149.096,31.8
-37.406,148.929,31.8
-35.61,148.919,31.8
-37.595,148.917,31.8
-35.926,148.916,31.8
-35.859,148.849,31.8
-35.619,148.694,31.8
-35.911,148.415,31.8
-36.001,148.354,31.8
-37.043,148.307,31.8
-37.145,148.101,31.8
-36.267,147.98,31.8
-37.12,147.868,31.8
-36.134,147.865,31.8
-36.37,147.832,31.8
-35.872,147.691,31.8
-35.693,137.13,31.8
-31.049,123.741,31.8
-31.858,121.519,31.8
-31.721,151.838,31.9
-30.471,151.056,31.9
-32.608,150.676,31.9
-34.691,150.404,31.9
-33.888,150.399,31.9
-32.701,150.081,31.9
-35.273,149.961,31.9
-36.443,149.637,31.9
-36.062,149.486,31.9
-37.017,149.44,31.9
-37.402,149.24,31.9
-37.31,149.079,31.9
-37.545,149.059,31.9
-35.54,148.932,31.9
-35.881,148.844,31.9
-37.643,148.572,31.9
-35.473,148.302,31.9
-35.724,148.225,31.9
-36.689,148.198,31.9
-37.484,148.101,31.9
-41.665,148.048,31.9
-35.465,148.015,31.9
-36.341,147.737,31.9
-37.61,147.548,31.9
-22.164,146.912,31.9
-36.862,146.911,31.9
-22.148,146.903,31.9
-36.801,146.86,31.9
-36.774,146.722,31.9
-17.898,145.242,31.9
-18.196,143.026,31.9
-31.67,133.043,31.9
-16.793,129.606,31.9
-18.501,124.244,31.9
-32.782,124.179,31.9
-32.952,123.757,31.9
-32.39,123.621,31.9
-30.851,123.353,31.9
-33.181,122.188,31.9
-31.922,121.639,31.9
-31.516,151.273,32
-30.476,151.035,32
-29.094,150.8,32
-32.543,150.499,32
-34.843,150.387,32
-34.33,150.28,32
-35.645,150.146,32
-35.84,150.066,32
-33.144,150.065,32
-34.241,149.936,32
-37.371,149.915,32
-35.74,149.848,32
-36.428,149.584,32
-36.345,149.575,32
-35.981,149.502,32
-36.762,149.414,32
-37.219,149.335,32
-37.426,149.286,32
-37.317,149.245,32
-37.267,149.232,32
-37.689,149.086,32
-37.603,148.997,32
-35.553,148.993,32
-37.334,148.982,32
-35.648,148.927,32
-37.472,148.558,32
-36.07,148.451,32
-35.429,148.336,32
-35.682,148.215,32
-37.031,148.082,32
-35.581,147.935,32
-36.441,147.889,32
-41.623,147.835,32
-37.592,147.513,32
-19.907,145.802,32
-36.752,145.609,32
-19.53,144.721,32
-19.806,144.534,32
-19.804,144.485,32
-14.039,133.942,32
-30.85,132.803,32
-32.839,124.365,32
-32.778,124.156,32
-31.071,123.724,32
-21.942,116.526,32
-32.573,150.383,32.1
-34.684,150.36,32.1
-34.288,150.325,32.1
-34.201,150.225,32.1
-32.697,150.105,32.1
-36.118,150.091,32.1
-35.967,150.056,32.1
-36.463,149.982,32.1
-36.032,149.821,32.1
-37.366,149.346,32.1
-37.277,149.17,32.1
-37.183,149.012,32.1
-37.772,148.718,32.1
-35.39,148.023,32.1
-36.564,147.948,32.1
-37.108,147.871,32.1
-37.071,147.069,32.1
-36.869,146.605,32.1
-19.902,144.568,32.1
-18.863,143.795,32.1
-15.571,136.179,32.1
-32.909,124.327,32.1
-32.361,123.575,32.1
-32.539,122.288,32.1
-32.483,121.311,32.1
-23.051,115.542,32.1
-34.699,150.39,32.2
-32.557,150.385,32.2
-34.328,150.343,32.2
-34.795,150.253,32.2
-34.814,150.197,32.2
-34.279,150.115,32.2
-37.115,149.729,32.2
-37.471,149.705,32.2
-37.451,149.52,32.2
-37.359,149.315,32.2
-37.703,149.263,32.2
-25.425,149.198,32.2
-37.301,149.125,32.2
-37.557,149.08,32.2
-37.584,148.993,32.2
-35.614,148.687,32.2
-36.048,148.465,32.2
-35.991,148.439,32.2
-35.982,148.437,32.2
-36.062,148.329,32.2
-35.924,148.176,32.2
-37.005,148.119,32.2
-36.515,148.026,32.2
-36.265,147.972,32.2
-37.569,147.526,32.2
-42.58,147.02,32.2
-36.793,146.903,32.2
-36.961,146.779,32.2
-36.968,146.776,32.2
-24.636,146.648,32.2
-36.966,146.643,32.2
-19.829,144.321,32.2
-18.545,142.609,32.2
-33.978,142.205,32.2
-27.995,131.484,32.2
-32.909,123.755,32.2
-32.22,123.341,32.2
-32.637,121.945,32.2
-32.429,121.299,32.2
-32.267,152.025,32.3
-31.534,151.28,32.3
-30.478,151.061,32.3
-32.711,150.905,32.3
-32.674,150.865,32.3
-30.531,150.86,32.3
-32.561,150.607,32.3
-35.204,150.532,32.3
-34.366,150.349,32.3
-32.66,150.153,32.3
-34.941,149.988,32.3
-35.807,149.987,32.3
-35.281,149.983,32.3
-37.157,149.982,32.3
-24.425,149.636,32.3
-36.395,149.615,32.3
-36.371,149.611,32.3
-37.259,149.556,32.3
-36.766,149.47,32.3
-37.403,149.387,32.3
-37.308,149.247,32.3
-37.459,149.222,32.3
-25.422,149.183,32.3
-37.67,149.031,32.3
-37.588,149.027,32.3
-37.325,148.925,32.3
-35.863,148.84,32.3
-37.683,148.825,32.3
-35.786,148.723,32.3
-35.792,148.286,32.3
-37.081,148.269,32.3
-37.131,147.925,32.3
-35.434,147.878,32.3
-36.318,147.787,32.3
-35.85,147.639,32.3
-37.545,147.508,32.3
-37.065,147.286,32.3
-37.028,146.73,32.3
-36.834,146.705,32.3
-36.936,146.623,32.3
-18.808,145.981,32.3
-19.854,144.261,32.3
-17.017,143.98,32.3
-18.92,143.859,32.3
-16.043,137.12,32.3
-30.349,132.634,32.3
-29.063,128.291,32.3
-32.877,124.332,32.3
-32.786,124.173,32.3
-30.439,151.34,32.4
-34.709,150.457,32.4
-34.668,150.375,32.4
-34.318,149.975,32.4
-36.017,149.338,32.4
-37.724,149.275,32.4
-37.278,149.242,32.4
-37.206,149.154,32.4
-37.307,149.068,32.4
-37.74,149.055,32.4
-37.725,148.945,32.4
-37.609,148.812,32.4
-37.637,148.694,32.4
-37.556,148.659,32.4
-37.582,148.606,32.4
-37.707,148.333,32.4
-36.646,148.078,32.4
-36.42,147.937,32.4
-36.643,147.879,32.4
-35.443,147.876,32.4
-36.386,147.872,32.4
-36.677,147.871,32.4
-41.633,147.852,32.4
-35.245,147.846,32.4
-36.4,147.664,32.4
-37.505,147.508,32.4
-37.014,147.401,32.4
-36.859,146.626,32.4
-19.813,144.328,32.4
-19.888,144.186,32.4
-35.725,137.249,32.4
-32.673,123.383,32.4
-32.64,122.293,32.4
-20.505,122.293,32.4
-32.513,122.269,32.4
-33.234,122.202,32.4
-32.662,121.994,32.4
-32.555,150.421,32.5
-34.818,150.305,32.5
-35.861,150.108,32.5
-37.319,149.937,32.5
-37.17,149.936,32.5
-37.025,149.389,32.5
-37.515,149.373,32.5
-37.228,149.272,32.5
-37.265,149.221,32.5
-37.401,149.198,32.5
-37.222,149.144,32.5
-37.368,149.08,32.5
-37.77,148.929,32.5
-37.182,148.598,32.5
-35.457,148.354,32.5
-35.462,148.344,32.5
-36.59,148.212,32.5
-35.942,148.205,32.5
-37.131,148.09,32.5
-41.686,147.993,32.5
-36.682,147.912,32.5
-35.815,147.634,32.5
-37.569,147.499,32.5
-36.967,146.859,32.5
-36.756,146.712,32.5
-36.735,146.564,32.5
-34.765,145.944,32.5
-18.589,124.278,32.5
-32.482,123.248,32.5
-32.647,150.833,32.6
-32.886,150.567,32.6
-35.271,149.98,32.6
-37.268,149.833,32.6
-37.459,149.661,32.6
-36.258,149.513,32.6
-37.352,149.441,32.6
-37.372,149.205,32.6
-37.329,148.915,32.6
-37.531,148.647,32.6
-35.82,148.305,32.6
-35.715,148.233,32.6
-35.48,148.06,32.6
-41.657,148.019,32.6
-35.263,147.884,32.6
-36.364,147.809,32.6
-36.359,147.756,32.6
-37.409,147.536,32.6
-35.927,147.504,32.6
-37.02,147.007,32.6
-36.936,146.759,32.6
-19.372,143.299,32.6
-15.664,141.852,32.6
-16.062,137.129,32.6
-35.97,136.879,32.6
-32.316,123.438,32.6
-32.602,122.293,32.6
-31.52,151.239,32.7
-34.998,150.553,32.7
-35.235,150.515,32.7
-35.012,150.057,32.7
-36.253,150.024,32.7
-34.939,150.007,32.7
-37.156,149.924,32.7
-35.8,149.904,32.7
-35.717,149.819,32.7
-35.962,149.577,32.7
-36.345,149.54,32.7
-36.863,149.476,32.7
-36.126,149.377,32.7
-37.455,149.278,32.7
-37.547,149.184,32.7
-37.312,148.924,32.7
-37.317,148.922,32.7
-35.839,148.638,32.7
-37.563,148.612,32.7
-35.744,148.61,32.7
-35.822,148.588,32.7
-35.545,148.524,32.7
-36.058,148.352,32.7
-35.981,148.274,32.7
-36.971,148.207,32.7
-37.501,148.052,32.7
-36.577,147.939,32.7
-35.928,147.914,32.7
-35.901,147.906,32.7
-35.466,147.886,32.7
-41.566,147.854,32.7
-35.89,147.581,32.7
-37.07,146.973,32.7
-17.375,144.716,32.7
-38.029,141.847,32.7
-16.519,137.339,32.7
-35.843,136.677,32.7
-35.869,136.592,32.7
-32.849,124.022,32.7
-32.263,123.269,32.7
-29.399,152.141,32.8
-32.584,150.386,32.8
-34.652,150.384,32.8
-34.291,150.331,32.8
-33.168,150.062,32.8
-35.928,149.984,32.8
-35.825,149.923,32.8
-36.056,149.788,32.8
-35.924,149.665,32.8
-37.381,149.635,32.8
-35.978,149.607,32.8
-37.201,149.593,32.8
-37.256,149.534,32.8
-35.982,149.527,32.8
-37.318,149.509,32.8
-36.071,149.447,32.8
-37.479,149.43,32.8
-36.737,149.415,32.8
-37.238,149.052,32.8
-37.774,148.905,32.8
-37.6,148.717,32.8
-37.519,148.633,32.8
-37.513,148.613,32.8
-28.34,148.324,32.8
-37.364,148.217,32.8
-37.663,148.084,32.8
-36.5,147.821,32.8
-37.069,147.176,32.8
-36.899,146.663,32.8
-36.786,146.657,32.8
-24.615,146.656,32.8
-38.045,141.872,32.8
-35.767,136.729,32.8
-25.096,128.902,32.8
-32.745,122.193,32.8
-32.598,122.008,32.8
-32.636,121.943,32.8
-30.475,151.032,32.9
-32.578,150.41,32.9
-34.863,150.377,32.9
-34.656,150.355,32.9
-34.721,150.294,32.9
-35.238,149.956,32.9
-37.474,149.629,32.9
-36.256,149.543,32.9
-37.082,149.51,32.9
-36.117,149.379,32.9
-36.008,149.324,32.9
-37.502,149.317,32.9
-25.441,149.195,32.9
-25.452,149.179,32.9
-37.192,149.145,32.9
-31.995,149.081,32.9
-37.689,148.97,32.9
-35.888,148.889,32.9
-35.848,148.721,32.9
-35.864,148.679,32.9
-36.514,148.057,32.9
-36.015,147.805,32.9
-36.435,147.726,32.9
-35.87,147.628,32.9
-37.078,147.257,32.9
-37.091,147.01,32.9
-36.774,146.813,32.9
-36.644,146.567,32.9
-36.915,146.555,32.9
-18.383,145.32,32.9
-19.751,144.322,32.9
-18.334,143.259,32.9
-35.86,136.777,32.9
-35.801,136.616,32.9
-31.696,132.935,32.9
-13.158,130.36,32.9
-16.76,129.629,32.9
-28.455,128.457,32.9
-30.975,123.76,32.9
-32.683,122.152,32.9
-30.756,152.022,33
-32.545,150.218,33
-33.144,150.065,33
-34.947,149.994,33
-35.923,149.897,33
-35.821,149.828,33
-35.914,149.742,33
-37.411,149.668,33
-36.438,149.633,33
-36.417,149.574,33
-37.414,149.561,33
-37.441,149.5,33
-37.576,149.36,33
-37.217,149.323,33
-37.281,149.317,33
-37.393,149.183,33
-35.879,148.898,33
-35.869,148.889,33
-37.683,148.882,33
-35.867,148.881,33
-37.598,148.743,33
-37.67,148.728,33
-37.545,148.668,33
-37.455,148.447,33
-35.633,148.222,33
-35.602,148.194,33
-37.046,148.179,33
-36.593,148.098,33
-36.639,147.918,33
-36.573,147.819,33
-35.909,147.707,33
-36.082,147.57,33
-37.07,147.467,33
-37.096,147.009,33
-37.113,146.988,33
-18.302,145.311,33
-19.765,144.495,33
-19.917,144.367,33
-18.221,143.048,33
-30.835,132.778,33
-30.909,123.468,33
-31.994,122.298,33
-33.253,122.272,33
-32.672,122.161,33
-32.682,122.107,33
-21.9,115.812,33
-29.45,152.131,33.1
-33.88,150.47,33.1
-34.764,150.269,33.1
-35.823,150.051,33.1
-30.087,150.047,33.1
-36.27,150.003,33.1
-35.825,149.991,33.1
-34.952,149.974,33.1
-36.293,149.949,33.1
-36.482,149.937,33.1
-36.563,149.916,33.1
-37.333,149.731,33.1
-37.268,149.561,33.1
-36.762,149.452,33.1
-37.67,149.204,33.1
-37.201,149.199,33.1
-37.321,149.055,33.1
-35.521,149.007,33.1
-37.591,149.001,33.1
-37.608,148.976,33.1
-36.003,148.352,33.1
-35.975,148.291,33.1
-35.968,148.278,33.1
-35.474,148.085,33.1
-36.342,148.009,33.1
-37.268,147.953,33.1
-37.18,147.499,33.1
-37.565,147.475,33.1
-36.884,146.697,33.1
-16.077,144.801,33.1
-19.478,143.38,33.1
-31.694,132.948,33.1
-32.302,123.479,33.1
-32.448,122.007,33.1
-31.227,121.192,33.1
-30.49,151.042,33.2
-33.021,150.803,33.2
-35.987,150.062,33.2
-35.31,149.974,33.2
-34.297,149.958,33.2
-37.218,149.892,33.2
-37.404,149.635,33.2
-37.309,149.467,33.2
-37.549,149.327,33.2
-37.514,149.291,33.2
-37.195,149.189,33.2
-37.374,149.109,33.2
-37.677,148.721,33.2
-37.68,148.598,33.2
-35.554,148.542,33.2
-37.338,148.455,33.2
-35.448,148.38,33.2
-35.441,148.365,33.2
-35.44,148.345,33.2
-35.987,148.315,33.2
-37.388,148.144,33.2
-41.654,148.019,33.2
-35.485,147.985,33.2
-35.281,147.934,33.2
-35.263,147.877,33.2
-36.356,147.827,33.2
-36.594,147.804,33.2
-37.364,147.732,33.2
-36.166,147.627,33.2
-37.651,147.56,33.2
-36.84,146.876,33.2
-18.411,145.322,33.2
-21.376,140.691,33.2
-35.827,136.61,33.2
-15.017,133.251,33.2
-30.84,132.739,33.2
-28.249,129.79,33.2
-25.095,128.912,33.2
-32.913,124.431,33.2
-32.411,123.432,33.2
-32.537,123.372,33.2
-30.455,151.326,33.3
-35.216,150.461,33.3
-34.665,150.353,33.3
-34.353,150.352,33.3
-34.899,150.114,33.3
-35.226,149.984,33.3
-35.94,149.982,33.3
-36.468,149.95,33.3
-35.613,149.85,33.3
-35.864,149.709,33.3
-37.385,149.622,33.3
-35.696,148.536,33.3
-35.449,148.355,33.3
-37.446,147.919,33.3
-35.265,147.877,33.3
-36.362,147.841,33.3
-36.287,147.741,33.3
-36.392,147.724,33.3
-36.311,147.701,33.3
-36.272,147.678,33.3
-37.078,146.974,33.3
-36.809,146.818,33.3
-36.82,146.72,33.3
-36.73,146.718,33.3
-16.736,145.143,33.3
-17.679,144.72,33.3
-19.864,144.313,33.3
-17.932,137.842,33.3
-31.656,132.915,33.3
-30.879,132.746,33.3
-16.78,129.612,33.3
-27.028,129.467,33.3
-32.894,124.438,33.3
-30.889,123.484,33.3
-32.485,123.224,33.3
-32.469,122.036,33.3
-32.646,121.947,33.3
-32.439,121.297,33.3
-30.775,152.04,33.4
-32.037,151.387,33.4
-34.786,150.373,33.4
-32.557,150.213,33.4
-35.312,150.03,33.4
-34.311,149.972,33.4
-35.222,149.948,33.4
-35.843,149.927,33.4
-37.458,149.654,33.4
-37.059,149.584,33.4
-36.499,149.494,33.4
-37.436,149.493,33.4
-37.327,149.419,33.4
-37.115,149.379,33.4
-35.721,148.573,33.4
-37.499,148.563,33.4
-35.506,148.337,33.4
-37.673,148.311,33.4
-36.5,148.025,33.4
-36.979,146.983,33.4
-22.163,146.916,33.4
-36.733,146.572,33.4
-26.042,146.528,33.4
-18.071,145.524,33.4
-17.873,145.283,33.4
